;;MINERAÇÃO BRUTA - IBOPE x GRADE DE PROGRAMAS;;;;;;;;;;;;;;;
;;IBOPE;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
GRADE PROGRAMAS;;Intervalos ;;;;;GRADE PROGRAMAS;;;;;;;;;;
Horário Início;;INT1;INTE2;INTE3;INTE4;;Programa;;Episódio;;Temporada;;N. Episódio;;Horário Termino;;Horário
27/05/2018  04:30:00 ;;28:30:00 - 28:45:00;28:45:00 - 29:00:00;29:00:00 - 29:15:00;29:15:00 - 29:30:00;;Pesque e Pague;;Os bitelões do Recanto dos Gigantes;;6;;9;;27/05/2018  05:30:00 ;;04:30
27/05/2018  05:30:00 ;;29:30:00 - 29:45:00;29:45:00 - 30:00:00;;;;Destinos;;Altamira – conheça os encantos da maior cidade do país;;4;;31;;27/05/2018  06:00:00 ;;05:30
27/05/2018  06:00:00 ;;06:00:00 - 06:15:00;06:15:00 - 06:30:00;;;;Pasión Por La Pesca;;Grandes dourados no Rio Uruguai;;5;;2;;27/05/2018  06:30:00 ;;06:00
27/05/2018  06:30:00 ;;06:30:00 - 06:45:00;06:45:00 - 07:00:00;;;;Aqua Negócios;;Larvicultura de camarão marinho;;3;;7;;27/05/2018  07:00:00 ;;06:30
27/05/2018  07:00:00 ;;07:00:00 - 07:15:00;07:15:00 - 07:30:00;;;;Fishing Guide;;Trairões do rio Trombetas;;2;;2;;27/05/2018  07:30:00 ;;07:00
27/05/2018  07:30:00 ;;07:30:00 - 07:45:00;07:45:00 - 08:00:00;;;;A Arte do Atado;;Mini streamer;;5;;3;;27/05/2018  08:00:00 ;;07:30
27/05/2018  08:00:00 ;;08:00:00 - 08:15:00;08:15:00 - 08:30:00;08:30:00 - 08:45:00;08:45:00 - 09:00:00;;A Meta;;A linha;;2;;5;;27/05/2018  09:00:00 ;;08:00
27/05/2018  09:00:00 ;;09:00:00 - 09:15:00;09:15:00 - 09:30:00;;;;Biopesca;;Tucunarés de Presidente Epitácio;;5;;11;;27/05/2018  09:30:00 ;;09:00
27/05/2018  09:30:00 ;;09:30:00 - 09:45:00;09:45:00 - 10:00:00;;;;Pura Pesca;;Trairões do rio Trombetas;;2;;16;;27/05/2018  10:30:00 ;;09:30
27/05/2018  10:30:00 ;;10:30:00 - 10:45:00;10:45:00 - 11:00:00;11:00:00 - 11:15:00;11:15:00 - 11:30:00;;Momento da Pesca;;A desafiadora pesca de marlins-azuis;;7;;9;;27/05/2018  11:30:00 ;;10:30
27/05/2018  11:30:00 ;;11:30:00 - 11:45:00;11:45:00 - 12:00:00;12:00:00 - 12:15:00;12:15:00 - 12:30:00;;Elas na Pesca;;Grandes dourados do rio Paraná;;4;;1;;27/05/2018  12:00:00 ;;11:30
27/05/2018  12:00:00 ;;12:00:00 - 12:15:00;12:15:00 - 12:30:00;;;;Aquarismo;;Visita à fábrica da Boyu na China;;4;;12;;27/05/2018  12:30:00 ;;12:00
27/05/2018  12:30:00 ;;12:30:00 - 12:45:00;12:45:00 - 13:00:00;13:00:00 - 13:15:00;13:15:00 - 13:30:00;;Pura Pesca;;Trairões do rio Trombetas;;2;;16;;27/05/2018  13:30:00 ;;12:30
27/05/2018  13:30:00 ;;13:30:00 - 13:45:00;13:45:00 - 14:00:00;;;;Saltwater;;Pescaria de miraguaias no Guarujá;;2;;1;;27/05/2018  14:00:00 ;;13:30
27/05/2018  14:00:00 ;;14:00:00 - 14:15:00;14:15:00 - 14:30:00;14:30:00 - 14:45:00;14:45:00 - 15:00:00;;Na Pegada do Fly;;Dias dourados nas águas do rio Paraná;;7;;7;;27/05/2018  15:00:00 ;;14:00
27/05/2018  15:00:00 ;;15:00:00 - 15:15:00;15:15:00 - 15:30:00;;;;A Arte do Atado;;Mini streamer;;5;;3;;27/05/2018  15:30:00 ;;15:00
27/05/2018  15:30:00 ;;15:30:00 - 15:45:00;15:45:00 - 16:00:00;;;;Elas na Pesca;;Grandes dourados do rio Paraná;;4;;1;;27/05/2018  16:00:00 ;;15:30
27/05/2018  16:00:00 ;;16:00:00 - 16:15:00;16:15:00 - 16:30:00;;;;Sabores;;Picanha ao forno, carnes assadas, pão na chapa e farofa especial;;2;;5;;27/05/2018  16:30:00 ;;16:00
27/05/2018  16:30:00 ;;16:30:00 - 16:45:00;16:45:00 - 17:00:00;17:00:00 - 17:15:00;17:15:00 - 17:30:00;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 4 – 1º parte;;1;;15;;27/05/2018  17:30:00 ;;16:30
27/05/2018  17:30:00 ;;17:30:00 - 17:45:00;17:45:00 - 18:00:00;;;;Ases da Pesca em Ação;;Maicon Bianchi e sua paixão pela pesca de tucunarés;;5;;1;;27/05/2018  18:00:00 ;;17:30
27/05/2018  18:00:00 ;;18:00:00 - 18:15:00;18:15:00 - 18:30:00;;;;Saltwater;;Pescaria de miraguaias no Guarujá;;2;;1;;27/05/2018  18:30:00 ;;18:00
27/05/2018  18:30:00 ;;18:30:00 - 18:45:00;18:45:00 - 19:00:00;;;;Provas e Torneios;;18º Festival e 6º Torneio Pacu de Seringa;;5;;27;;27/05/2018  19:00:00 ;;18:30
27/05/2018  19:00:00 ;;19:00:00 - 19:15:00;19:15:00 - 19:30:00;;;;Coração de Pescador;;Os gigantes tambaquis do Teles Pires;;4;;24;;27/05/2018  19:30:00 ;;19:00
27/05/2018  19:30:00 ;;19:30:00 - 19:45:00;19:45:00 - 20:00:00;;;;Aquarismo;;Visitando a Mydor;;5;;1;;27/05/2018  20:00:00 ;;19:30
27/05/2018  20:00:00 ;;20:00:00 - 20:15:00;20:15:00 - 20:30:00;20:30:00 - 20:45:00;20:45:00 - 21:00:00;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 4 – 2º parte;;1;;16;;27/05/2018  21:00:00 ;;20:00
27/05/2018  21:00:00 ;;21:00:00 - 21:15:00;21:15:00 - 21:30:00;21:30:00 - 21:45:00;21:45:00 - 22:00:00;;Pesque e Pague;;Peixes briguentos do Pesqueiro Três Lagoas;;6;;10;;27/05/2018  22:00:00 ;;21:00
27/05/2018  22:00:00 ;;22:00:00 - 22:15:00;22:15:00 - 22:30:00;22:30:00 - 22:45:00;22:45:00 - 23:00:00;;Na Pegada do Fly;;Dias dourados nas águas do rio Paraná;;7;;7;;27/05/2018 23:00:00;;22:00
27/05/2018 23:00:00;;23:00:00 - 23:15:00;23:15:00 - 23:30:00;;;;Fish TV News;;Feira Nacional do Camarão;;5;;7;;27/05/2018  23:30:00 ;;23:00
27/05/2018  23:30:00 ;;23:30:00 - 23:45:00;23:45:00 - 24:00:00;;;;Pesca Dinâmica;;Pescaria variada com camarão artificial;;3;;9;;28/05/2018  00:00:00 ;;23:30
28/05/2018  00:00:00 ;;24:00:00 - 24:15:00;24:15:00 - 24:30:00;;;;Pasión Por La Pesca;;Grandes dourados no Rio Uruguai;;5;;2;;28/05/2018  00:30:00 ;;00:00
28/05/2018  00:30:00 ;;24:30:00 - 24:45:00;24:45:00 - 25:00:00;;;;Aqua Negócios;;Larvicultura de camarão marinho;;3;;7;;28/05/2018  01:00:00 ;;00:30
28/05/2018  01:00:00 ;;25:00:00 - 25:15:00;25:15:00 - 25:30:00;;;;Fishing Guide;;Trairões do rio Trombetas;;2;;2;;28/05/2018  01:30:00 ;;01:00
28/05/2018  01:30:00 ;;25:30:00 - 25:45:00;25:45:00 - 26:00:00;;;;A Arte do Atado;;Mini streamer;;5;;3;;28/05/2018  02:00:00 ;;01:30
28/05/2018  02:00:00 ;;26:00:00 - 26:15:00;26:15:00 - 26:30:00;26:30:00 - 26:45:00;26:45:00 - 27:00:00;;A Meta;;A linha;;2;;5;;28/05/2018  03:00:00 ;;02:00
28/05/2018  03:00:00 ;;27:00:00 - 27:15:00;27:15:00 - 27:30:00;;;;Biopesca;;Tucunarés de Presidente Epitácio;;5;;11;;28/05/2018  03:30:00 ;;03:00
28/05/2018  03:30:00 ;;27:30:00 - 27:45:00;27:45:00 - 28:00:00;28:00:00 - 28:15:00;28:15:00 - 28:30:00;;Pura Pesca;;Trairões do rio Trombetas;;2;;16;;28/05/2018  04:30:00 ;;03:30
28/05/2018  04:30:00 ;;28:30:00 - 28:45:00;28:45:00 - 29:00:00;29:00:00 - 29:15:00;29:15:00 - 29:30:00;;Na Pegada do Fly;;Dias dourados nas águas do rio Paraná;;7;;7;;28/05/2018  05:30:00 ;;04:30
28/05/2018  05:30:00 ;;29:30:00 - 29:45:00;29:45:00 - 30:00:00;;;;Elas na Pesca;;Grandes dourados do rio Paraná;;4;;1;;28/05/2018  06:00:00 ;;05:30
28/05/2018  06:00:00 ;;06:00:00 - 06:15:00;06:15:00 - 06:30:00;;;;Ases da Pesca em Ação;;Maicon Bianchi e sua paixão pela pesca de tucunarés;;5;;1;;28/05/2018  06:30:00 ;;06:00
28/05/2018  06:30:00 ;;06:30:00 - 06:45:00;06:45:00 - 07:00:00;;;;Pesca Dinâmica;;Pescaria variada com camarão artificial;;3;;9;;28/05/2018  07:00:00 ;;06:30
28/05/2018  07:00:00 ;;07:00:00 - 07:15:00;07:15:00 - 07:30:00;;;;FishTV Teste;;Linha Tectam Premium Plus e vara Tactic;;4;;15;;28/05/2018  07:30:00 ;;07:00
28/05/2018  07:30:00 ;;07:30:00 - 07:45:00;07:45:00 - 08:00:00;;;;Pasión Por La Pesca;;Grandes dourados no Rio Uruguai;;5;;2;;28/05/2018  08:00:00 ;;07:30
28/05/2018  08:00:00 ;;08:00:00 - 08:15:00;08:15:00 - 08:30:00;08:30:00 - 08:45:00;08:45:00 - 09:00:00;;Pesque e Pague;;Peixes briguentos do Pesqueiro Três Lagoas;;6;;10;;28/05/2018  09:00:00 ;;08:00
28/05/2018  09:00:00 ;;09:00:00 - 09:15:00;09:15:00 - 09:30:00;;;;Provas e Torneios;;18º Festival e 6º Torneio Pacu de Seringa;;5;;27;;28/05/2018  09:30:00 ;;09:00
28/05/2018  09:30:00 ;;09:30:00 - 09:45:00;09:45:00 - 10:00:00;10:00:00 - 10:15:00;10:15:00 - 10:30:00;;Momento da Pesca;;A desafiadora pesca de marlins-azuis;;7;;9;;28/05/2018  10:30:00 ;;09:30
28/05/2018  10:30:00 ;;10:30:00 - 10:45:00;10:45:00 - 11:00:00;;;;Destinos;;Altamira – conheça os encantos da maior cidade do país;;4;;31;;28/05/2018  11:00:00 ;;10:30
28/05/2018  11:00:00 ;;11:00:00 - 11:15:00;11:15:00 - 11:30:00;;;;Elas na Pesca;;Grandes dourados do rio Paraná;;4;;1;;28/05/2018  11:30:00 ;;11:00
28/05/2018  11:30:00 ;;11:30:00 - 11:45:00;11:45:00 - 12:00:00;;;;Sabores;;Picanha ao forno, carnes assadas, pão na chapa e farofa especial;;2;;5;;28/05/2018  12:00:00 ;;11:30
28/05/2018  12:00:00 ;;12:00:00 - 12:15:00;12:15:00 - 12:30:00;;;;Saltwater;;Pescaria de miraguaias no Guarujá;;2;;1;;28/05/2018  12:30:00 ;;12:00
28/05/2018  12:30:00 ;;12:30:00 - 12:45:00;12:45:00 - 13:00:00;;;;Provas e Torneios;;18º Festival e 6º Torneio Pacu de Seringa;;5;;27;;28/05/2018  13:00:00 ;;12:30
28/05/2018  13:00:00 ;;13:00:00 - 13:15:00;13:15:00 - 13:30:00;;;;Coração de Pescador;;Os gigantes tambaquis do Teles Pires;;4;;24;;28/05/2018  13:30:00 ;;13:00
28/05/2018  13:30:00 ;;13:30:00 - 13:45:00;13:45:00 - 14:00:00;;;;Aquarismo;;Visitando a Mydor;;5;;1;;28/05/2018  14:00:00 ;;13:30
28/05/2018  14:00:00 ;;14:00:00 - 14:15:00;14:15:00 - 14:30:00;14:30:00 - 14:45:00;14:45:00 - 15:00:00;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 4 – 2º parte;;1;;16;;28/05/2018  15:00:00 ;;14:00
28/05/2018  15:00:00 ;;15:00:00 - 15:15:00;15:15:00 - 15:30:00;15:30:00 - 15:45:00;15:45:00 - 16:00:00;;Pesque e Pague;;Peixes briguentos do Pesqueiro Três Lagoas;;6;;10;;28/05/2018  16:00:00 ;;15:00
28/05/2018  16:00:00 ;;16:00:00 - 16:15:00;16:15:00 - 16:30:00;16:30:00 - 16:45:00;16:45:00 - 17:00:00;;Na Pegada do Fly;;Dias dourados nas águas do rio Paraná;;7;;7;;28/05/2018  17:00:00 ;;16:00
28/05/2018  17:00:00 ;;17:00:00 - 17:15:00;17:15:00 - 17:30:00;;;;Fish TV News;;Feira Nacional do Camarão;;5;;7;;28/05/2018  17:30:00 ;;17:00
28/05/2018  17:30:00 ;;17:30:00 - 17:45:00;17:45:00 - 18:00:00;;;;Pesca Dinâmica;;Pescaria variada com camarão artificial;;3;;9;;28/05/2018  18:00:00 ;;17:30
28/05/2018  18:00:00 ;;18:00:00 - 18:15:00;18:15:00 - 18:30:00;;;;Coração de Pescador;;Os grandes açús do rio Negro;;4;;16;;28/05/2018  18:30:00 ;;18:00
28/05/2018  18:30:00 ;;18:30:00 - 18:45:00;18:45:00 - 19:00:00;;;;Fish TV News;;Empresas Campeonato Brasileiro em Pesqueiros 1;;5;;2;;28/05/2018  19:00:00 ;;18:30
28/05/2018  19:00:00 ;;19:00:00 - 19:15:00;19:15:00 - 19:30:00;19:30:00 - 19:45:00;19:45:00 - 20:00:00;;Pura Pesca;;Apresentando a piscosidade das águas paraenses;;2;;17;;28/05/2018  20:00:00 ;;19:00
28/05/2018  20:00:00 ;;20:00:00 - 20:15:00;20:15:00 - 20:30:00;20:30:00 - 20:45:00;20:45:00 - 21:00:00;;A Meta;;Estratégias;;2;;6;;28/05/2018  21:00:00 ;;20:00
28/05/2018  21:00:00 ;;21:00:00 - 21:15:00;21:15:00 - 21:30:00;;;;Biopesca;;Tucunarés de Presidente Epitácio;;5;;11;;28/05/2018  21:30:00 ;;21:00
28/05/2018  21:30:00 ;;21:30:00 - 21:45:00;21:45:00 - 22:00:00;;;;Saltwater;;Pesca variada com isca viva;;2;;2;;28/05/2018  22:00:00 ;;21:30
28/05/2018  22:00:00 ;;22:00:00 - 22:15:00;22:15:00 - 22:30:00;22:30:00 - 22:45:00;22:45:00 - 23:00:00;;Momento da Pesca;;Pescaria de tucunarés com iscas de superfície;;7;;10;;28/05/2018  23:00:00 ;;22:00
28/05/2018  23:00:00 ;;23:00:00 - 23:15:00;23:15:00 - 23:30:00;23:30:00 - 23:45:00;23:45:00 - 24:00:00;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 4 – 2º parte;;1;;16;;29/05/2018  00:00:00 ;;23:00
29/05/2018  00:00:00 ;;24:00:00 - 24:15:00;24:15:00 - 24:30:00;;;;Ases da Pesca em Ação;;Maicon Bianchi e sua paixão pela pesca de tucunarés;;5;;1;;29/05/2018 00:30:00;;00:00
29/05/2018 00:30:00;;24:30:00 - 24:45:00;24:45:00 - 25:00:00;;;;Pesca Dinâmica;;Pescaria variada com camarão artificial;;3;;9;;29/05/2018  01:00:00 ;;00:30
29/05/2018  01:00:00 ;;25:00:00 - 25:15:00;25:15:00 - 25:30:00;;;;FishTV Teste;;Linha Tectam Premium Plus e vara Tactic;;4;;15;;29/05/2018  01:30:00 ;;01:00
29/05/2018  01:30:00 ;;25:30:00 - 25:45:00;25:45:00 - 26:00:00;;;;Pasión Por La Pesca;;Grandes dourados no Rio Uruguai;;5;;2;;29/05/2018 02:00:00;;01:30
29/05/2018  02:00:00 ;;26:00:00 - 26:15:00;26:15:00 - 26:30:00;26:30:00 - 26:45:00;26:45:00 - 27:00:00;;Pesque e Pague;;Peixes briguentos do Pesqueiro Três Lagoas;;6;;10;;29/05/2018  03:00:00 ;;02:00
29/05/2018  03:00:00 ;;27:00:00 - 27:15:00;27:15:00 - 27:30:00;;;;Provas e Torneios;;18º Festival e 6º Torneio Pacu de Seringa;;5;;27;;29/05/2018  03:30:00 ;;03:00
29/05/2018  03:30:00 ;;27:30:00 - 27:45:00;27:45:00 - 28:00:00;28:00:00 - 28:15:00;28:15:00 - 28:30:00;;A Meta;;Estratégias;;2;;6;;29/05/2018  04:30:00 ;;03:30
29/05/2018  04:30:00 ;;28:30:00 - 28:45:00;28:45:00 - 29:00:00;;;;Destinos;;Altamira – conheça os encantos da maior cidade do país;;4;;31;;29/05/2018  05:00:00 ;;04:30
29/05/2018  05:00:00 ;;29:00:00 - 29:15:00;29:15:00 - 29:30:00;;;;Elas na Pesca;;Grandes dourados do rio Paraná;;4;;1;;29/05/2018  05:30:00 ;;05:00
29/05/2018  05:30:00 ;;29:30:00 - 29:45:00;29:45:00 - 30:00:00;;;;Sabores;;Picanha ao forno, carnes assadas, pão na chapa e farofa especial;;2;;5;;29/05/2018  06:00:00 ;;05:30
29/05/2018  06:00:00 ;;06:00:00 - 06:15:00;06:15:00 - 06:30:00;;;;Fishing Guide;;Trairões do rio Trombetas;;2;;2;;29/05/2018  06:30:00 ;;06:00
29/05/2018  06:30:00 ;;06:30:00 - 06:45:00;06:45:00 - 07:00:00;;;;Fish TV News;;Feira Nacional do Camarão;;5;;7;;29/05/2018  07:00:00 ;;06:30
29/05/2018  07:00:00 ;;07:00:00 - 07:15:00;07:15:00 - 07:30:00;07:30:00 - 07:45:00;07:45:00 - 08:00:00;;Pura Pesca;;Apresentando a piscosidade das águas paraenses;;2;;17;;29/05/2018  08:00:00 ;;07:00
29/05/2018  08:00:00 ;;08:00:00 - 08:15:00;08:15:00 - 08:30:00;;;;Aqua Negócios;;Larvicultura de camarão marinho;;3;;7;;29/05/2018  08:30:00 ;;08:00
29/05/2018  08:30:00 ;;08:30:00 - 08:45:00;08:45:00 - 09:00:00;09:00:00 - 09:15:00;09:15:00 - 09:30:00;;Na Pegada do Fly;;Dias dourados nas águas do rio Paraná;;7;;7;;29/05/2018  09:30:00 ;;08:30
29/05/2018  09:30:00 ;;09:30:00 - 09:45:00;09:45:00 - 10:00:00;;;;Provas e Torneios;;18º Festival e 6º Torneio Pacu de Seringa;;5;;27;;29/05/2018  10:00:00 ;;09:30
29/05/2018  10:00:00 ;;10:00:00 - 10:15:00;10:15:00 - 10:30:00;10:30:00 - 10:45:00;10:45:00 - 11:00:00;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 4 – 2º parte;;1;;16;;29/05/2018  11:00:00 ;;10:00
29/05/2018  11:00:00 ;;11:00:00 - 11:15:00;11:15:00 - 11:30:00;;;;Sabores;;Picanha ao forno, carnes assadas, pão na chapa e farofa especial;;2;;5;;29/05/2018  11:30:00 ;;11:00
29/05/2018  11:30:00 ;;11:30:00 - 11:45:00;11:45:00 - 12:00:00;;;;Biopesca;;Tucunarés de Presidente Epitácio;;5;;11;;29/05/2018  12:00:00 ;;11:30
29/05/2018  12:00:00 ;;12:00:00 - 12:15:00;12:15:00 - 12:30:00;;;;Coração de Pescador;;Os grandes açús do rio Negro;;4;;16;;29/05/2018  12:30:00 ;;12:00
29/05/2018  12:30:00 ;;12:30:00 - 12:45:00;12:45:00 - 13:00:00;;;;Fish TV News;;Empresas Campeonato Brasileiro em Pesqueiros 1;;5;;2;;29/05/2018  13:00:00 ;;12:30
29/05/2018  13:00:00 ;;13:00:00 - 13:15:00;13:15:00 - 13:30:00;13:30:00 - 13:45:00;13:45:00 - 14:00:00;;Pura Pesca;;Apresentando a piscosidade das águas paraenses;;2;;17;;29/05/2018  14:00:00 ;;13:00
29/05/2018  14:00:00 ;;14:00:00 - 14:15:00;14:15:00 - 14:30:00;14:30:00 - 14:45:00;14:45:00 - 15:00:00;;A Meta;;Estratégias;;2;;6;;29/05/2018  15:00:00 ;;14:00
29/05/2018  15:00:00 ;;15:00:00 - 15:15:00;15:15:00 - 15:30:00;;;;Biopesca;;Tucunarés de Presidente Epitácio;;5;;11;;29/05/2018  15:30:00 ;;15:00
29/05/2018  15:30:00 ;;15:30:00 - 15:45:00;15:45:00 - 16:00:00;;;;Saltwater;;Pesca variada com isca viva;;2;;2;;29/05/2018  16:00:00 ;;15:30
29/05/2018  16:00:00 ;;16:00:00 - 16:15:00;16:15:00 - 16:30:00;16:30:00 - 16:45:00;16:45:00 - 17:00:00;;Momento da Pesca;;Pescaria de tucunarés com iscas de superfície;;7;;10;;29/05/2018  17:00:00 ;;16:00
29/05/2018  17:00:00 ;;17:00:00 - 17:15:00;17:15:00 - 17:30:00;17:30:00 - 17:45:00;17:45:00 - 18:00:00;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 4 – 2º parte;;1;;16;;29/05/2018  18:00:00 ;;17:00
29/05/2018  18:00:00 ;;18:00:00 - 18:15:00;18:15:00 - 18:30:00;;;;Aquarismo;;Visitando a Mydor;;5;;1;;29/05/2018  18:30:00 ;;18:00
29/05/2018  18:30:00 ;;18:30:00 - 18:45:00;18:45:00 - 19:00:00;;;;Ases da Pesca em Ação;;A eficiência das iscas de hélice;;5;;2;;29/05/2018  19:00:00 ;;18:30
29/05/2018  19:00:00 ;;19:00:00 - 19:15:00;19:15:00 - 19:30:00;;;;Saltwater;;Pesca variada com isca viva;;2;;2;;29/05/2018  19:30:00 ;;19:00
29/05/2018  19:30:00 ;;19:30:00 - 19:45:00;19:45:00 - 20:00:00;;;;Destinos;;Altamira – conheça os encantos da maior cidade do país;;4;;31;;29/05/2018  20:00:00 ;;19:30
29/05/2018  20:00:00 ;;20:00:00 - 20:15:00;20:15:00 - 20:30:00;;;;Elas na Pesca;;Grandes dourados do rio Paraná;;4;;1;;29/05/2018  20:30:00 ;;20:00
29/05/2018  20:30:00 ;;20:30:00 - 20:45:00;20:45:00 - 21:00:00;;;;A Arte do Atado;;Streamer Iriko para pescaria de robalo;;5;;4;;29/05/2018  21:00:00 ;;20:30
29/05/2018  21:00:00 ;;21:00:00 - 21:15:00;21:15:00 - 21:30:00;21:30:00 - 21:45:00;21:45:00 - 22:00:00;;Na Pegada do Fly;;Trairões do rio Juruena no fly;;7;;8;;29/05/2018  22:00:00 ;;21:00
29/05/2018  22:00:00 ;;22:00:00 - 22:15:00;22:15:00 - 22:30:00;22:30:00 - 22:45:00;22:45:00 - 23:00:00;;Pesque e Pague;;Peixes briguentos do Pesqueiro Três Lagoas;;6;;10;;29/05/2018  23:00:00 ;;22:00
29/05/2018  23:00:00 ;;23:00:00 - 23:15:00;23:15:00 - 23:30:00;;;;Coração de Pescador;;Os gigantes tambaquis do Teles Pires;;4;;24;;29/05/2018  23:30:00 ;;23:00
29/05/2018  23:30:00 ;;23:30:00 - 23:45:00;23:45:00 - 24:00:00;;;;Aquarismo;;Aquarismo ruma à região norte do Brasil;;4;;19;;30/05/2018  00:00:00 ;;23:30
30/05/2018  00:00:00 ;;24:00:00 - 24:15:00;24:15:00 - 24:30:00;;;;Fishing Guide;;Trairões do rio Trombetas;;2;;2;;30/05/2018  00:30:00 ;;00:00
30/05/2018  00:30:00 ;;24:30:00 - 24:45:00;24:45:00 - 25:00:00;;;;Fish TV News;;Feira Nacional do Camarão;;5;;7;;30/05/2018  01:00:00 ;;00:30
30/05/2018  01:00:00 ;;25:00:00 - 25:15:00;25:15:00 - 25:30:00;25:30:00 - 25:45:00;25:45:00 - 26:00:00;;Pura Pesca;;Apresentando a piscosidade das águas paraenses;;2;;17;;30/05/2018  02:00:00 ;;01:00
30/05/2018  02:00:00 ;;26:00:00 - 26:15:00;26:15:00 - 26:30:00;;;;Aqua Negócios;;Larvicultura de camarão marinho;;3;;7;;30/05/2018  02:30:00 ;;02:00
30/05/2018  02:30:00 ;;26:30:00 - 26:45:00;26:45:00 - 27:00:00;27:00:00 - 27:15:00;27:15:00 - 27:30:00;;Na Pegada do Fly;;Dias dourados nas águas do rio Paraná;;7;;7;;30/05/2018  03:30:00 ;;02:30
30/05/2018  03:30:00 ;;27:30:00 - 27:45:00;27:45:00 - 28:00:00;;;;Provas e Torneios;;18º Festival e 6º Torneio Pacu de Seringa;;5;;27;;30/05/2018  04:00:00 ;;03:30
30/05/2018  04:00:00 ;;28:00:00 - 28:15:00;28:15:00 - 28:30:00;28:30:00 - 28:45:00;28:45:00 - 29:00:00;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 4 – 2º parte;;1;;16;;30/05/2018  05:00:00 ;;04:00
30/05/2018  05:00:00 ;;29:00:00 - 29:15:00;29:15:00 - 29:30:00;;;;Sabores;;Picanha ao forno, carnes assadas, pão na chapa e farofa especial;;2;;5;;30/05/2018  05:30:00 ;;05:00
30/05/2018  05:30:00 ;;29:30:00 - 29:45:00;29:45:00 - 30:00:00;;;;Biopesca;;Tucunarés de Presidente Epitácio;;5;;11;;30/05/2018 06:00:00;;05:30
30/05/2018  06:00:00 ;;06:00:00 - 06:15:00;06:15:00 - 06:30:00;06:30:00 - 06:45:00;06:45:00 - 07:00:00;;A Meta;;Estratégias;;2;;6;;30/05/2018  07:00:00 ;;06:00
30/05/2018  07:00:00 ;;07:00:00 - 07:15:00;07:15:00 - 07:30:00;07:30:00 - 07:45:00;07:45:00 - 08:00:00;;Momento da Pesca;;Pescaria de tucunarés com iscas de superfície;;7;;10;;30/05/2018  08:00:00 ;;07:00
30/05/2018  08:00:00 ;;08:00:00 - 08:15:00;08:15:00 - 08:30:00;;;;FishTV Teste;;Linha PRO TSURI e vara PRO TSURI SENSEI;;4;;17;;30/05/2018  08:30:00 ;;08:00
30/05/2018  08:30:00 ;;08:30:00 - 08:45:00;08:45:00 - 09:00:00;09:00:00 - 09:15:00;09:15:00 - 09:30:00;;Pura Pesca;;Apresentando a piscosidade das águas paraenses;;2;;17;;30/05/2018  09:30:00 ;;08:30
30/05/2018  09:30:00 ;;09:30:00 - 09:45:00;09:45:00 - 10:00:00;10:00:00 - 10:15:00;10:15:00 - 10:30:00;;Pesque e Pague;;Peixes briguentos do Pesqueiro Três Lagoas;;6;;10;;30/05/2018  10:30:00 ;;09:30
30/05/2018  10:30:00 ;;10:30:00 - 10:45:00;10:45:00 - 11:00:00;;;;Biopesca;;Tucunarés de Presidente Epitácio;;5;;11;;30/05/2018  11:00:00 ;;10:30
30/05/2018  11:00:00 ;;11:00:00 - 11:15:00;11:15:00 - 11:30:00;11:30:00 - 11:45:00;11:45:00 - 12:00:00;;A Meta;;Estratégias;;2;;6;;30/05/2018  12:00:00 ;;11:00
30/05/2018  12:00:00 ;;12:00:00 - 12:15:00;12:15:00 - 12:30:00;;;;Aquarismo;;Visitando a Mydor;;5;;1;;30/05/2018  12:30:00 ;;12:00
30/05/2018  12:30:00 ;;12:30:00 - 12:45:00;12:45:00 - 13:00:00;;;;Ases da Pesca em Ação;;A eficiência das iscas de hélice;;5;;2;;30/05/2018  13:00:00 ;;12:30
30/05/2018  13:00:00 ;;13:00:00 - 13:15:00;13:15:00 - 13:30:00;;;;Saltwater;;Pesca variada com isca viva;;2;;2;;30/05/2018  13:30:00 ;;13:00
30/05/2018  13:30:00 ;;13:30:00 - 13:45:00;13:45:00 - 14:00:00;;;;Destinos;;Altamira – conheça os encantos da maior cidade do país;;4;;31;;30/05/2018  14:00:00 ;;13:30
30/05/2018  14:00:00 ;;14:00:00 - 14:15:00;14:15:00 - 14:30:00;;;;Elas na Pesca;;Grandes dourados do rio Paraná;;4;;1;;30/05/2018  14:30:00 ;;14:00
30/05/2018  14:30:00 ;;14:30:00 - 14:45:00;14:45:00 - 15:00:00;;;;A Arte do Atado;;Streamer Iriko para pescaria de robalo;;5;;4;;30/05/2018  15:00:00 ;;14:30
30/05/2018  15:00:00 ;;15:00:00 - 15:15:00;15:15:00 - 15:30:00;15:30:00 - 15:45:00;15:45:00 - 16:00:00;;Na Pegada do Fly;;Trairões do rio Juruena no fly;;7;;8;;30/05/2018  16:00:00 ;;15:00
