ID;Data;Status;Pagamento;Dispositivo;Produtos;SubTotal;Descontos;Frete;Valor
5334;28/12/2017 13:05;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 69,90;R$ 0,00;R$ 18,79;R$ 88,69
5333;28/12/2017 07:27;ENTREGUE;MOIP Boleto;Mobile;1;R$ 39,90;R$ 0,00;R$ 49,58;R$ 89,48
5331;27/12/2017 14:48;DESPACHADO;MOIP CC 2x;Desktop;1;R$ 79,90;R$ 4,00;R$ 38,23;R$ 114,14
5330;27/12/2017 10:33;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 19,11;R$ 89,01
5329;25/12/2017 12:59;ENTREGUE;MOIP CC 5x;Mobile;3;R$ 159,70;R$ 0,00;R$ 42,75;R$ 202,45
5328;23/12/2017 19:37;ENTREGUE;MOIP CC 1x;Mobile;2;R$ 79,80;R$ 0,00;R$ 18,79;R$ 98,59
5327;23/12/2017 13:11;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 149,80;R$ 0,00;R$ 18,79;R$ 168,59
5324;22/12/2017 13:30;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 279,80;R$ 0,00;R$ 34,67;R$ 314,47
5323;22/12/2017 12:10;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 79,90;R$ 0,00;R$ 26,99;R$ 106,89
5322;22/12/2017 10:10;ENTREGUE;MOIP Boleto;Desktop;1;R$ 29,90;R$ 0,00;R$ 30,08;R$ 59,98
5321;22/12/2017 09:04;ENTREGUE;MOIP Boleto;Desktop;2;R$ 99,80;R$ 0,00;R$ 23,21;R$ 123,01
5320;21/12/2017 19:03;ENTREGUE;MOIP CC 6x;Mobile;3;R$ 209,70;R$ 0,00;R$ 38,23;R$ 247,93
5319;21/12/2017 15:59;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
5318;20/12/2017 13:18;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 99,80;R$ 0,00;R$ 13,15;R$ 112,95
5316;19/12/2017 17:44;ENTREGUE;MOIP Boleto;Desktop;5;R$ 279,50;R$ 0,00;R$ 29,45;R$ 308,95
5315;18/12/2017 23:28;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
5313;17/12/2017 15:30;ENTREGUE;MOIP CC 3x;Mobile;3;R$ 229,70;R$ 0,00;R$ 58,96;R$ 288,66
5312;17/12/2017 15:26;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 199,90;R$ 0,00;R$ 49,58;R$ 249,48
5311;17/12/2017 13:34;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 167,80;R$ 0,00;R$ 16,33;R$ 184,13
5310;16/12/2017 14:29;ENTREGUE;MOIP CC 2x;Desktop;5;R$ 415,50;R$ 0,00;R$ 5,96;R$ 421,46
5309;16/12/2017 14:26;ENTREGUE;MOIP Boleto;Desktop;2;R$ 157,80;R$ 7,89;R$ 25,72;R$ 175,63
5307;15/12/2017 23:08;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 79,90;R$ 0,00;R$ 38,23;R$ 118,13
5305;15/12/2017 14:50;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 119,80;R$ 0,00;R$ 35,93;R$ 155,73
5304;15/12/2017 14:15;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 149,80;R$ 0,00;R$ 16,33;R$ 166,13
5303;15/12/2017 14:10;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
5302;15/12/2017 12:42;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 87,90;R$ 0,00;R$ 23,21;R$ 111,11
5300;14/12/2017 08:42;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 38,23;R$ 118,13
5299;14/12/2017 00:32;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 69,90;R$ 0,00;R$ 23,21;R$ 93,11
5298;14/12/2017 00:26;ENTREGUE;MOIP CC 3x;Mobile;3;R$ 187,70;R$ 0,00;R$ 79,35;R$ 267,05
5297;13/12/2017 19:26;ENTREGUE;MOIP CC 6x;Mobile;4;R$ 295,60;R$ 0,00;R$ 31,37;R$ 326,97
5296;13/12/2017 16:36;ENTREGUE;MOIP Boleto;Mobile;2;R$ 59,80;R$ 0,00;R$ 24,47;R$ 84,27
5294;13/12/2017 15:24;APROVADO CRÉDITO;MOIP CC 2x;Desktop;2;R$ 159,80;R$ 89,90;R$ 0,00;R$ 69,90
5293;13/12/2017 12:40;ENTREGUE;MOIP CC 3x;Mobile;2;R$ 159,80;R$ 0,00;R$ 38,23;R$ 198,03
5290;12/12/2017 23:51;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 24,47;R$ 104,37
5289;12/12/2017 20:33;ENTREGUE;MOIP Boleto;Desktop;2;R$ 157,80;R$ 0,00;R$ 24,47;R$ 182,27
5287;12/12/2017 17:41;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 119,80;R$ 0,00;R$ 20,82;R$ 140,62
5286;12/12/2017 11:13;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 137,80;R$ 0,00;R$ 38,23;R$ 176,03
5284;12/12/2017 09:54;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 69,90;R$ 0,00;R$ 19,11;R$ 89,01
5282;11/12/2017 23:21;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 87,90;R$ 0,00;R$ 18,79;R$ 106,69
5281;11/12/2017 21:40;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 4,00;R$ 21,00;R$ 96,91
5280;11/12/2017 10:51;ENTREGUE;MOIP CC 6x;Mobile;3;R$ 179,70;R$ 0,00;R$ 30,08;R$ 209,78
5278;10/12/2017 18:19;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 99,80;R$ 0,00;R$ 24,47;R$ 124,27
5277;10/12/2017 17:05;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 87,90;R$ 0,00;R$ 24,47;R$ 112,37
5276;10/12/2017 12:13;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 79,90;R$ 0,00;R$ 49,58;R$ 129,48
5275;10/12/2017 12:09;DESPACHADO;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 10,46;R$ 90,36
5274;10/12/2017 11:34;ENTREGUE;MOIP Boleto;Desktop;3;R$ 109,70;R$ 0,00;R$ 49,58;R$ 159,28
5273;09/12/2017 22:07;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 69,90;R$ 0,00;R$ 18,79;R$ 88,69
5272;09/12/2017 22:02;ENTREGUE;MOIP Boleto;Mobile;2;R$ 159,80;R$ 0,00;R$ 35,93;R$ 195,73
5269;09/12/2017 16:27;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 87,90;R$ 0,00;R$ 18,79;R$ 106,69
5267;09/12/2017 01:17;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 79,90;R$ 4,00;R$ 79,35;R$ 155,26
5265;08/12/2017 11:58;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 159,80;R$ 7,99;R$ 23,21;R$ 175,02
5264;08/12/2017 11:49;ENTREGUE;MOIP Boleto;Mobile;3;R$ 139,70;R$ 0,00;R$ 30,08;R$ 169,78
5262;07/12/2017 20:34;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 79,90;R$ 0,00;R$ 20,82;R$ 100,72
5261;07/12/2017 20:24;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 25,72;R$ 105,62
5260;07/12/2017 14:32;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 157,80;R$ 0,00;R$ 23,21;R$ 181,01
5258;06/12/2017 21:56;ENTREGUE;MOIP Boleto;Desktop;2;R$ 139,80;R$ 0,00;R$ 38,23;R$ 178,03
5257;06/12/2017 21:53;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 49,90;R$ 0,00;R$ 18,79;R$ 68,69
5255;06/12/2017 15:05;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 87,90;R$ 0,00;R$ 38,23;R$ 126,13
5254;06/12/2017 14:42;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 38,23;R$ 108,13
5253;06/12/2017 10:53;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 87,90;R$ 0,00;R$ 16,92;R$ 104,82
5252;06/12/2017 09:04;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 87,90;R$ 4,40;R$ 18,79;R$ 102,30
5251;05/12/2017 22:43;ENTREGUE;MOIP CC 5x;Desktop;4;R$ 219,60;R$ 0,00;R$ 38,23;R$ 257,83
5249;05/12/2017 22:00;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 159,80;R$ 0,00;R$ 30,08;R$ 189,88
5248;05/12/2017 16:35;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 79,90;R$ 0,00;R$ 16,92;R$ 96,82
5245;05/12/2017 16:02;APROVADO CRÉDITO;MOIP CC 3x;Desktop;2;R$ 117,80;R$ 5,89;R$ 87,81;R$ 199,72
5244;05/12/2017 14:30;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 55,84;R$ 135,74
5243;05/12/2017 11:04;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 38,23;R$ 108,13
5242;05/12/2017 10:57;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 87,90;R$ 0,00;R$ 49,58;R$ 137,48
5239;04/12/2017 11:34;ENTREGUE;MOIP Boleto;Mobile;1;R$ 89,90;R$ 0,00;R$ 18,79;R$ 108,69
5238;04/12/2017 09:25;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 69,90;R$ 0,00;R$ 21,00;R$ 90,90
5236;03/12/2017 21:29;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
5235;02/12/2017 11:48;DESPACHADO;MOIP CC 2x;Mobile;1;R$ 69,90;R$ 0,00;R$ 10,46;R$ 80,36
5234;30/11/2017 13:41;ENTREGUE;MOIP Boleto;Desktop;4;R$ 209,60;R$ 0,00;R$ 18,79;R$ 228,39
5233;30/11/2017 12:58;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 39,90;R$ 0,00;R$ 21,00;R$ 60,90
5231;30/11/2017 09:18;ENTREGUE;MOIP Boleto;Desktop;2;R$ 149,80;R$ 0,00;R$ 21,00;R$ 170,80
5230;30/11/2017 01:32;ENTREGUE;MOIP CC 6x;Mobile;6;R$ 329,40;R$ 0,00;R$ 65,80;R$ 395,20
5229;30/11/2017 00:13;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 159,80;R$ 0,00;R$ 29,22;R$ 189,02
5228;29/11/2017 20:48;ENTREGUE;MOIP Boleto;Mobile;2;R$ 109,80;R$ 0,00;R$ 38,23;R$ 148,03
5226;29/11/2017 18:34;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 16,92;R$ 96,82
5225;29/11/2017 16:09;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 79,90;R$ 0,00;R$ 19,11;R$ 99,01
5224;29/11/2017 13:14;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 79,90;R$ 0,00;R$ 42,75;R$ 122,65
5222;29/11/2017 08:17;ENTREGUE;MOIP CC 3x;Mobile;2;R$ 119,80;R$ 0,00;R$ 18,79;R$ 138,59
5221;28/11/2017 22:17;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
5220;28/11/2017 21:03;DESPACHADO;MOIP CC 6x;Mobile;3;R$ 139,70;R$ 0,00;R$ 10,46;R$ 150,16
5219;28/11/2017 19:28;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 38,23;R$ 118,13
5218;28/11/2017 19:11;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
5217;28/11/2017 16:43;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 24,47;R$ 104,37
5216;28/11/2017 16:17;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 159,80;R$ 7,99;R$ 55,84;R$ 207,65
5214;28/11/2017 13:35;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
5213;28/11/2017 12:14;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 87,90;R$ 4,40;R$ 21,00;R$ 104,51
5212;27/11/2017 22:58;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 175,80;R$ 0,00;R$ 23,21;R$ 199,01
5210;27/11/2017 18:35;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 69,90;R$ 3,50;R$ 23,21;R$ 89,62
5209;27/11/2017 15:19;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
5208;27/11/2017 14:52;ENTREGUE;MOIP CC 4x;Desktop;1;R$ 79,90;R$ 0,00;R$ 30,08;R$ 109,98
5206;27/11/2017 11:32;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 159,80;R$ 0,00;R$ 24,47;R$ 184,27
5205;27/11/2017 09:37;ENTREGUE;MOIP Boleto;Desktop;2;R$ 159,80;R$ 7,99;R$ 21,00;R$ 172,81
5204;27/11/2017 08:35;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 127,80;R$ 6,39;R$ 49,58;R$ 170,99
5203;27/11/2017 07:31;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 157,80;R$ 0,00;R$ 18,79;R$ 176,59
5202;26/11/2017 11:31;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 53,94;R$ 2,70;R$ 18,79;R$ 70,03
5201;25/11/2017 20:00;ENTREGUE;MOIP Boleto;Mobile;2;R$ 139,80;R$ 0,00;R$ 18,79;R$ 158,59
5200;25/11/2017 17:38;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 39,95;R$ 0,00;R$ 23,21;R$ 63,16
5198;24/11/2017 23:56;ENTREGUE;MOIP CC 6x;Desktop;3;R$ 153,80;R$ 0,00;R$ 21,00;R$ 174,80
5197;24/11/2017 20:55;ENTREGUE;MOIP CC 6x;Desktop;10;R$ 285,19;R$ 0,00;R$ 0,00;R$ 285,19
5195;24/11/2017 17:57;ENTREGUE;MOIP Boleto;Mobile;2;R$ 88,88;R$ 0,00;R$ 24,47;R$ 113,35
5194;24/11/2017 16:32;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 79,90;R$ 0,00;R$ 24,47;R$ 104,37
5193;24/11/2017 14:30;ENTREGUE;MOIP Boleto;Mobile;2;R$ 79,85;R$ 0,00;R$ 16,92;R$ 96,77
5192;24/11/2017 14:02;ENTREGUE;MOIP Boleto;Desktop;3;R$ 62,81;R$ 3,14;R$ 21,00;R$ 80,67
5191;24/11/2017 11:38;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 49,90;R$ 0,00;R$ 16,92;R$ 66,82
5190;24/11/2017 10:19;ENTREGUE;MOIP Boleto;Mobile;3;R$ 150,82;R$ 0,00;R$ 43,13;R$ 193,95
5189;24/11/2017 09:29;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 39,95;R$ 0,00;R$ 20,82;R$ 60,77
5187;24/11/2017 07:39;DESPACHADO;MOIP Boleto;Mobile;2;R$ 116,87;R$ 0,00;R$ 10,46;R$ 127,33
5186;24/11/2017 06:59;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 79,90;R$ 0,00;R$ 30,08;R$ 109,98
5185;24/11/2017 02:08;ENTREGUE;MOIP CC 4x;Desktop;1;R$ 53,94;R$ 0,00;R$ 30,08;R$ 84,02
5184;24/11/2017 01:31;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 131,85;R$ 0,00;R$ 18,79;R$ 150,64
5182;23/11/2017 13:01;ENTREGUE;MOIP CC 3x;Desktop;3;R$ 114,77;R$ 0,00;R$ 30,08;R$ 144,85
5181;23/11/2017 08:46;ENTREGUE;MOIP Boleto;Desktop;1;R$ 39,90;R$ 0,00;R$ 18,79;R$ 58,69
5180;23/11/2017 07:37;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 61,89;R$ 0,00;R$ 18,79;R$ 80,68
5179;22/11/2017 23:35;ENTREGUE;MOIP Boleto;Desktop;1;R$ 43,95;R$ 0,00;R$ 16,92;R$ 60,87
5178;22/11/2017 20:44;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 49,90;R$ 2,50;R$ 38,23;R$ 85,64
5177;22/11/2017 17:50;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 87,90;R$ 4,40;R$ 25,72;R$ 109,23
5176;22/11/2017 16:15;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 79,90;R$ 0,00;R$ 24,47;R$ 104,37
5175;22/11/2017 13:02;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 52,89;R$ 0,00;R$ 20,82;R$ 73,71
5174;22/11/2017 10:02;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 95,88;R$ 0,00;R$ 22,59;R$ 118,47
5173;22/11/2017 09:42;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 91,89;R$ 0,00;R$ 18,79;R$ 110,68
5172;22/11/2017 08:35;ENTREGUE;MOIP Boleto;Desktop;2;R$ 131,85;R$ 0,00;R$ 19,11;R$ 150,96
5171;21/11/2017 23:30;ENTREGUE;MOIP Boleto;Mobile;1;R$ 39,90;R$ 0,00;R$ 18,79;R$ 58,69
5170;21/11/2017 23:08;ENTREGUE;MOIP Boleto;Desktop;1;R$ 89,90;R$ 0,00;R$ 25,72;R$ 115,62
5169;21/11/2017 15:29;ENTREGUE;MOIP Boleto;Mobile;2;R$ 97,89;R$ 0,00;R$ 18,79;R$ 116,68
5167;21/11/2017 13:20;DESPACHADO;MOIP CC 1x;Desktop;2;R$ 83,90;R$ 0,00;R$ 24,47;R$ 108,37
5165;20/11/2017 15:22;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 69,90;R$ 0,00;R$ 23,21;R$ 93,11
5164;20/11/2017 15:01;ENTREGUE;MOIP Boleto;Desktop;3;R$ 109,70;R$ 0,00;R$ 29,22;R$ 138,92
5163;20/11/2017 10:28;ENTREGUE;MOIP Boleto;Desktop;3;R$ 127,79;R$ 6,39;R$ 16,92;R$ 138,32
5160;17/11/2017 09:29;ENTREGUE;MOIP Boleto;Desktop;5;R$ 159,50;R$ 0,00;R$ 18,79;R$ 178,29
5159;16/11/2017 18:41;ENTREGUE;MOIP Boleto;Mobile;1;R$ 39,90;R$ 0,00;R$ 16,92;R$ 56,82
5158;16/11/2017 16:57;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 49,90;R$ 0,00;R$ 18,79;R$ 68,69
5157;16/11/2017 14:36;ENTREGUE;MOIP Boleto;Desktop;3;R$ 237,70;R$ 11,89;R$ 21,00;R$ 246,82
5155;16/11/2017 10:50;ENTREGUE;MOIP Boleto;Desktop;4;R$ 325,60;R$ 0,00;R$ 25,03;R$ 350,63
5154;16/11/2017 10:46;ENTREGUE;MOIP Boleto;Desktop;2;R$ 79,80;R$ 0,00;R$ 30,08;R$ 109,88
5152;15/11/2017 21:10;ENTREGUE;MOIP CC 3x;Desktop;4;R$ 139,60;R$ 6,98;R$ 42,75;R$ 175,37
5149;15/11/2017 11:32;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
5148;14/11/2017 16:18;ENTREGUE;MOIP CC 5x;Desktop;2;R$ 157,80;R$ 0,00;R$ 42,75;R$ 200,55
5147;13/11/2017 20:18;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 25,72;R$ 105,62
5146;13/11/2017 13:54;ENTREGUE;MOIP CC 5x;Desktop;1;R$ 79,90;R$ 0,00;R$ 16,92;R$ 96,82
5145;12/11/2017 22:41;ENTREGUE;MOIP CC 3x;Mobile;3;R$ 237,70;R$ 0,00;R$ 30,08;R$ 267,78
5144;12/11/2017 19:41;ENTREGUE;MOIP CC 3x;Desktop;4;R$ 169,60;R$ 0,00;R$ 38,23;R$ 207,83
5142;12/11/2017 15:45;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 175,80;R$ 0,00;R$ 16,92;R$ 192,72
5140;12/11/2017 00:43;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 69,90;R$ 0,00;R$ 18,79;R$ 88,69
5139;11/11/2017 20:09;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
5138;11/11/2017 18:08;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 199,90;R$ 0,00;R$ 29,22;R$ 229,12
5137;11/11/2017 16:00;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 139,80;R$ 0,00;R$ 18,79;R$ 158,59
5136;11/11/2017 11:27;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
5134;10/11/2017 17:28;ENTREGUE;MOIP CC 5x;Desktop;2;R$ 109,80;R$ 5,49;R$ 18,79;R$ 123,10
5133;10/11/2017 11:27;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
5131;09/11/2017 21:25;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 13,15;R$ 93,05
5128;09/11/2017 00:21;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 39,90;R$ 0,00;R$ 38,23;R$ 78,13
5127;08/11/2017 18:48;ENTREGUE;MOIP CC 4x;Mobile;2;R$ 109,80;R$ 0,00;R$ 23,21;R$ 133,01
5126;08/11/2017 15:05;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
5125;08/11/2017 00:37;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
5124;07/11/2017 19:48;ENTREGUE;MOIP CC 2x;Desktop;3;R$ 219,70;R$ 0,00;R$ 18,79;R$ 238,49
5122;07/11/2017 19:34;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 167,80;R$ 0,00;R$ 21,00;R$ 188,80
5121;07/11/2017 16:07;ENTREGUE;MOIP CC 5x;Mobile;2;R$ 99,80;R$ 0,00;R$ 30,08;R$ 129,88
5120;07/11/2017 00:27;ENTREGUE;MOIP Boleto;Mobile;4;R$ 267,60;R$ 0,00;R$ 30,08;R$ 297,68
5117;06/11/2017 09:20;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
5116;05/11/2017 16:09;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 79,90;R$ 0,00;R$ 47,38;R$ 127,28
5115;05/11/2017 12:07;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 79,80;R$ 3,99;R$ 38,23;R$ 114,04
5114;05/11/2017 08:39;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 79,90;R$ 0,00;R$ 25,72;R$ 105,62
5112;04/11/2017 15:47;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 59,80;R$ 0,00;R$ 21,00;R$ 80,80
5110;03/11/2017 19:17;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 49,90;R$ 0,00;R$ 23,21;R$ 73,11
5109;03/11/2017 12:09;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 109,80;R$ 5,49;R$ 24,47;R$ 128,78
5108;03/11/2017 11:41;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 167,80;R$ 8,39;R$ 16,33;R$ 175,74
5107;02/11/2017 18:53;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 87,90;R$ 0,00;R$ 47,38;R$ 135,28
5106;02/11/2017 11:47;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 87,90;R$ 0,00;R$ 30,08;R$ 117,98
5103;01/11/2017 12:57;ENTREGUE;MOIP Boleto;Desktop;2;R$ 157,80;R$ 0,00;R$ 21,00;R$ 178,80
5102;01/11/2017 12:07;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 139,80;R$ 0,00;R$ 34,77;R$ 174,57
5101;01/11/2017 10:38;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 157,80;R$ 0,00;R$ 23,21;R$ 181,01
5100;01/11/2017 00:09;ENTREGUE;MOIP Boleto;Desktop;2;R$ 169,80;R$ 0,00;R$ 38,23;R$ 208,03
5099;31/10/2017 23:01;ENTREGUE;MOIP Boleto;Mobile;2;R$ 139,80;R$ 0,00;R$ 24,47;R$ 164,27
5098;31/10/2017 16:46;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 39,90;R$ 0,00;R$ 24,47;R$ 64,37
5097;31/10/2017 14:17;ENTREGUE;MOIP Boleto;Desktop;1;R$ 87,90;R$ 87,90;R$ 18,79;R$ 18,79
5096;31/10/2017 11:07;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 79,90;R$ 0,00;R$ 26,99;R$ 106,89
5095;31/10/2017 08:31;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 87,90;R$ 0,00;R$ 38,23;R$ 126,13
5094;30/10/2017 19:20;ENTREGUE;MOIP Boleto;Mobile;2;R$ 139,80;R$ 0,00;R$ 16,33;R$ 156,13
5093;29/10/2017 22:08;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 3,50;R$ 18,79;R$ 85,20
5092;29/10/2017 22:04;DESPACHADO;MOIP Boleto;Mobile;1;R$ 87,90;R$ 87,90;R$ 0,00;R$ 0,00
5091;29/10/2017 20:30;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 157,80;R$ 0,00;R$ 23,21;R$ 181,01
5090;29/10/2017 14:07;ENTREGUE;MOIP CC 3x;Mobile;2;R$ 159,80;R$ 0,00;R$ 25,15;R$ 184,95
5089;29/10/2017 10:27;ENTREGUE;MOIP CC 1x;Mobile;3;R$ 207,70;R$ 0,00;R$ 25,72;R$ 233,42
5087;28/10/2017 12:17;ENTREGUE;MOIP CC 3x;Mobile;3;R$ 197,70;R$ 0,00;R$ 35,93;R$ 233,63
5086;28/10/2017 11:29;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 69,90;R$ 0,00;R$ 18,79;R$ 88,69
5083;27/10/2017 17:44;ENTREGUE;MOIP Boleto;Desktop;3;R$ 245,70;R$ 0,00;R$ 30,08;R$ 275,78
5082;27/10/2017 13:14;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 79,90;R$ 4,00;R$ 35,93;R$ 111,84
5081;27/10/2017 13:11;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 39,90;R$ 0,00;R$ 18,79;R$ 58,69
5080;27/10/2017 08:51;ENTREGUE;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 13,15;R$ 83,05
5079;26/10/2017 19:46;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 39,90;R$ 2,00;R$ 24,47;R$ 62,38
5078;26/10/2017 17:53;ENTREGUE;MOIP Boleto;Desktop;1;R$ 89,90;R$ 0,00;R$ 20,82;R$ 110,72
5077;26/10/2017 15:08;ENTREGUE;MOIP CC 1x;Mobile;2;R$ 99,80;R$ 0,00;R$ 18,79;R$ 118,59
5076;26/10/2017 10:58;ENTREGUE;MOIP CC 4x;Mobile;3;R$ 255,70;R$ 0,00;R$ 0,00;R$ 255,70
